stimFile,ITI_2
faces/wm36.jpg,2.36874388460642
faces/wm32.jpg,1.45618719739757
faces/mf103.jpg,2.67227475593624
faces/af6.jpg,1.84194669206568
faces/wf97.jpg,2.56456280989491
faces/wf30.jpg,2.06611005271755
faces/wm29.jpg,1.83252344944512
faces/wm94.jpg,1.94851483870932
faces/af74.jpg,1.43488978637566
faces/am4.jpg,1.3195098973057
faces/am45.jpg,1.00931603706346
faces/mf37.jpg,2.53766398379427
faces/wf7.jpg,1.03807934795244
faces/af17.jpg,0.689165840467886
faces/af56.jpg,2.24386975753276
faces/mm4.jpg,2.3576374345101
faces/mm35.jpg,1.50024326034635
faces/am100.jpg,0.313243488198446
faces/mf36.jpg,1.34014978825881
faces/wf26.jpg,1.10826610943476
faces/wf34.jpg,2.62148255135911
faces/wm42.jpg,2.11610266287384
faces/wm30.jpg,1.30651967790627
faces/mf78.jpg,2.17171542718984
faces/mf85.jpg,1.02249796976669
faces/af60.jpg,1.34880329903499
faces/wm50.jpg,2.5079870881887
faces/wf90.jpg,0.481035983596764
faces/mf49.jpg,2.21957608416114
faces/mm32.jpg,2.14387261808679
faces/mf17.jpg,0.478139986844187
faces/am54.jpg,0.452487098975477
faces/af51.jpg,2.32790624062834
faces/wm75.jpg,1.50433227093341
faces/mm85.jpg,1.77782084948419
faces/mf50.jpg,0.252639873727769
faces/mf88.jpg,2.04355511540144
faces/wf44.jpg,0.524173840596163
faces/af84.jpg,1.64762250700307
faces/am69.jpg,2.03631475459946
faces/af63.jpg,0.893915859574523
faces/mm91.jpg,2.34796372678368
faces/af64.jpg,2.44946634244957
faces/wf65.jpg,0.420556560247715
faces/af58.jpg,1.27438919335433
faces/mm26.jpg,1.7800632099155
faces/wm88.jpg,1.89608598479253
faces/mm34.jpg,1.19184069182767
faces/mm76.jpg,2.7116520380306
faces/mf94.jpg,0.469293146512655
faces/af23.jpg,2.18039130447088
faces/am21.jpg,2.12875615673715
faces/am50.jpg,0.509893659262868
faces/mm18.jpg,2.09984238435605
faces/af45.jpg,1.01810997942625
faces/mm60.jpg,0.305404911865872
faces/af99.jpg,1.85002159198756
faces/am62.jpg,0.53681426639927
faces/wf104.jpg,0.969054877322398
faces/wf66.jpg,1.19553599323767
faces/am23.jpg,0.336639755575496
faces/wf82.jpg,2.30444308410865
faces/wf67.jpg,1.57117380563372
faces/mm66.jpg,2.34416978035984
faces/am24.jpg,2.3912568487382
faces/mf76.jpg,2.38666552471865
faces/mm84.jpg,1.34252365382566
faces/mf1.jpg,0.781865407885951
faces/af102.jpg,2.3436756574377
faces/mf90.jpg,0.542882068283848
faces/wm1.jpg,0.960804209416149
faces/mm17.jpg,2.67353207169822
faces/wf17.jpg,0.7785391191763
faces/wm34.jpg,2.38099852702298
faces/mm97.jpg,0.814537115786553
faces/mm70.jpg,1.81696617216924
faces/af61.jpg,1.74658317200833
faces/am73.jpg,0.890969183722943
faces/wm70.jpg,0.424016116229193
faces/wf103.jpg,2.64711007755324
faces/wm53.jpg,0.843914899981375
faces/wm45.jpg,1.2115747136742
faces/af8.jpg,1.50729681320204
faces/mf73.jpg,1.52464682907867
faces/am17.jpg,0.413743751807366
faces/mf44.jpg,2.04755378851118
faces/wf99.jpg,0.671798159914378
faces/am102.jpg,1.06437333054441
faces/wm6.jpg,1.05758025461797
faces/am98.jpg,0.745862721509167
faces/wm22.jpg,1.36936247029374
faces/wf55.jpg,0.295105036857859
faces/am68.jpg,1.32339172262689
faces/am85.jpg,1.79819879820795
faces/mm68.jpg,2.09440137082444
faces/mf58.jpg,1.69530137590059
