stimFile,ITI_2
faces/af59.jpg,1.69948905254316
faces/am24.jpg,1.18949072266528
faces/mm101.jpg,0.831857065434014
faces/am78.jpg,1.85552821360712
faces/mm29.jpg,0.635961594421778
faces/af47.jpg,1.94440968253239
faces/mm33.jpg,2.47570691816558
faces/mm59.jpg,1.99727472832525
faces/af58.jpg,0.613537666590369
faces/wm8.jpg,1.05122658005889
faces/mm38.jpg,0.291332955763348
faces/wf90.jpg,0.907170483328328
faces/mm102.jpg,0.914828594807758
faces/am88.jpg,0.775657867222272
faces/am83.jpg,1.43952475754767
faces/af77.jpg,2.33156823561747
faces/wf104.jpg,1.58649840867281
faces/mf90.jpg,0.720251119343581
faces/mf17.jpg,1.44777795727466
faces/am77.jpg,2.42594292064378
faces/wf57.jpg,1.08161213895098
faces/mf31.jpg,0.356253676200574
faces/mm19.jpg,0.377431015051845
faces/mm3.jpg,1.13623791773025
faces/wf55.jpg,2.0273836870646
faces/wm22.jpg,2.64633414392198
faces/am15.jpg,0.26923858097031
faces/am45.jpg,1.80107084681643
faces/mm28.jpg,1.1044533096292
faces/wf74.jpg,0.883325947523319
faces/wf75.jpg,1.899617684965
faces/mf58.jpg,0.714238803733347
faces/mm70.jpg,0.465115877155721
faces/wm86.jpg,1.84137938349828
faces/mf72.jpg,2.2661473864678
faces/wm12.jpg,1.96338864821615
faces/mf28.jpg,1.85841758114533
faces/mm78.jpg,2.69184317783158
faces/am16.jpg,1.68205167681633
faces/af38.jpg,0.85486465914706
faces/mf42.jpg,0.856805680044321
faces/am54.jpg,0.621222186830506
faces/af97.jpg,2.25923409968301
faces/am40.jpg,2.32630821637866
faces/wf97.jpg,2.44604689347114
faces/af99.jpg,0.606011085081746
faces/am50.jpg,1.74437014901064
faces/wm68.jpg,0.602902747533169
faces/wf98.jpg,2.27396207318053
faces/wf6.jpg,1.21472908826628
faces/af54.jpg,2.22917960119124
faces/wf89.jpg,0.73285689498531
faces/wm44.jpg,2.11897729684069
faces/mm66.jpg,1.14990150856611
faces/wm10.jpg,0.462875450680197
faces/mm26.jpg,2.45503690500523
faces/af6.jpg,1.21953405220468
faces/wm3.jpg,2.38753939415146
faces/wm34.jpg,2.43049706410895
faces/wf15.jpg,2.12063980012703
faces/mm8.jpg,1.41370257295231
faces/wm16.jpg,0.461722698054472
faces/wf85.jpg,2.20278334969168
faces/wf9.jpg,2.14287318396294
faces/mf32.jpg,0.766644040772301
faces/mf85.jpg,2.20816962046964
faces/am76.jpg,0.821014606090649
faces/wf25.jpg,2.56303981901703
faces/mf27.jpg,2.61477328809344
faces/mf2.jpg,1.83338256961419
faces/wm50.jpg,0.684516865337687
faces/mf23.jpg,0.69041366610892
faces/am94.jpg,1.41620795929702
faces/wm59.jpg,2.35667287849511
faces/am29.jpg,1.49728165690102
faces/wm94.jpg,1.14892169547041
faces/wf2.jpg,0.970738453789656
faces/wm104.jpg,0.309012001910048
faces/af49.jpg,1.44095411484663
faces/mf64.jpg,1.68439351692413
faces/mm76.jpg,0.866557285647295
faces/am82.jpg,1.49148288397216
faces/af73.jpg,2.06957012828129
faces/wm60.jpg,2.04687074063794
faces/af86.jpg,1.1476744436009
faces/wf80.jpg,2.6552993806164
faces/mm47.jpg,2.05986880359797
faces/af8.jpg,1.55905835049932
faces/am55.jpg,1.19724556902826
faces/af68.jpg,2.41661142099729
faces/af34.jpg,2.71585695936225
faces/wm63.jpg,0.281925074451482
faces/af26.jpg,0.425976485448558
faces/mf19.jpg,1.95635384324019
faces/mf53.jpg,2.43081411841723
faces/mf57.jpg,2.13754177178866
