stimFile,ITI_1,ITI_2
faces/mf125.jpg,0.508908116869277,0.937140967482128
faces/am29.jpg,0.495121803734309,1.37089548798962
faces/af47.jpg,0.22340235928621,2.09145194733062
faces/mm68.jpg,0.269581676270151,0.71879864317028
faces/mf148.jpg,0.629445677451385,0.498912304533629
faces/wf26.jpg,0.449089697842629,2.02213402685283
faces/mf54.jpg,0.723648976560564,2.60385875373022
faces/af119.jpg,0.672831983360761,2.27811679233685
faces/mm87.jpg,0.326263320823215,1.5239132851061
faces/mf29.jpg,0.768497736987503,2.55590300981911
faces/am113.jpg,0.727113326731743,2.41836799515907
faces/wm106.jpg,0.45423240409065,0.583938462760458
faces/af128.jpg,0.670649902583947,0.343979467804004
faces/af109.jpg,0.536683855607146,0.797175597104204
faces/am72.jpg,0.728116249453974,2.38327326682168
faces/am115.jpg,0.460862285240543,0.68484168694341
faces/wf147.jpg,0.598433491953581,0.290562947507954
faces/af141.jpg,0.695198656498606,1.19311925245235
faces/am60.jpg,0.528524670558915,0.405072586559612
faces/wm131.jpg,0.339027341326495,1.0383054491874
faces/wm117.jpg,0.357039319994557,0.581728309330059
faces/wf22.jpg,0.317243871082301,2.37197584884442
faces/wf66.jpg,0.645769504470509,1.64283674072615
faces/mm120.jpg,0.310794329499438,0.592234279151318
faces/mf132.jpg,0.479447345117371,2.21309495349907
faces/mf100.jpg,0.573046863323431,1.59717616210902
faces/am24.jpg,0.626085482183575,2.72007746656607
faces/af8.jpg,0.73536263169938,1.10964871617357
faces/am139.jpg,0.300623037639447,0.675099101975056
faces/wm44.jpg,0.48993044599753,0.596651740952446
faces/am109.jpg,0.504562516778012,1.81081804020118
faces/am63.jpg,0.52123198449445,0.291999597142222
faces/mf109.jpg,0.668483302971543,1.53850409946465
faces/am130.jpg,0.52879167100297,0.634640956279692
faces/am54.jpg,0.325582327367984,2.14708210170334
faces/wf77.jpg,0.470130194171099,1.76084000235907
faces/mf50.jpg,0.552184536304583,1.12155431372642
faces/mm148.jpg,0.714137221609292,2.24894454100541
faces/am129.jpg,0.259764464819763,0.540496966945054
faces/am28.jpg,0.221422320573599,1.42667609348558
faces/am107.jpg,0.220631592863677,1.34767243072474
faces/wf15.jpg,0.395537897783235,1.16519894987393
faces/wf139.jpg,0.765814050483512,0.879559878513836
faces/am50.jpg,0.393238008291337,1.15429162389251
faces/af75.jpg,0.320110096726078,0.315168766784298
faces/wf136.jpg,0.379514842969881,0.95522490579542
faces/wm99.jpg,0.235743484322404,0.615421753123898
faces/mm144.jpg,0.291924627077638,2.40251296125196
faces/mf150.jpg,0.230537973664191,1.47834877518562
faces/wm127.jpg,0.701115666854177,2.48079217416203
faces/mf128.jpg,0.618251126757877,2.6637235505459
faces/wm78.jpg,0.334872012183701,1.99536117018895
faces/af41.jpg,0.403948356890776,2.42799753500133
faces/am88.jpg,0.494349483887609,2.61152440114621
faces/mm63.jpg,0.45540109597142,1.35042832037413
faces/mf114.jpg,0.278158267742849,2.42749959736367
faces/mf136.jpg,0.225663783453041,0.534502078345678
faces/am150.jpg,0.258403341372971,2.40787431400726
faces/wf129.jpg,0.728627265983434,0.530529135825859
faces/wm68.jpg,0.672594810097673,1.15059852532834
faces/am7.jpg,0.462388815844718,1.59777549580074
faces/mm145.jpg,0.570026272289027,2.72976237511824
faces/af132.jpg,0.67108419366989,2.41130516034531
faces/af117.jpg,0.688395199513899,0.913627712913233
faces/mf58.jpg,0.683157571600374,2.25789972465939
